DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,AGRUPA EDAD PERSONA,CANTIDAD
CUNDINAMARCA,MOSQUERA,25473000,NO REPORTADO,12/13/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,MOSQUERA,25473000,NO REPORTADO,12/20/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,NOCAIMA,25491000,NO REPORTADO,12/12/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,PACHO,25513000,NO REPORTADO,5/13/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,PACHO,25513000,NO REPORTADO,10/13/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,PACHO,25513000,NO REPORTADO,12/12/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,PASCA,25535000,NO REPORTADO,9/20/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,PASCA,25535000,NO REPORTADO,12/29/17,FEMENINO,ADOLESCENTES,1
CUNDINAMARCA,PUERTO SALGAR,25572000,NO REPORTADO,7/4/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,QUETAME,25594000,NO REPORTADO,12/11/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,25645000,NO REPORTADO,9/1/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,25645000,NO REPORTADO,9/1/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,25645000,NO REPORTADO,9/23/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,25645000,NO REPORTADO,10/15/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SAN BERNARDO,25649000,NO REPORTADO,10/28/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SASAIMA,25718000,NO REPORTADO,12/2/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SIBATÉ,25740000,NO REPORTADO,10/14/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SILVANIA,25743000,NO REPORTADO,11/26/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SILVANIA,25743000,NO REPORTADO,12/4/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SILVANIA,25743000,NO REPORTADO,12/9/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SILVANIA,25743000,NO REPORTADO,12/11/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SILVANIA,25743000,NO REPORTADO,12/15/17,FEMENINO,ADOLESCENTES,1
CUNDINAMARCA,SILVANIA,25743000,NO REPORTADO,12/26/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SIMIJACA,25745000,NO REPORTADO,12/12/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,2/20/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,3/1/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,3/15/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,4/28/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,5/2/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,5/4/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,5/11/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,5/27/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,5/31/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,6/5/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,6/8/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,6/13/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,6/28/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,7/9/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,7/10/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,7/12/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,7/14/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,7/14/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,7/17/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,7/20/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,8/1/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,8/7/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,8/8/17,FEMENINO,ADULTOS,2
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,8/9/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,8/24/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,9/1/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,9/5/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,9/14/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,9/24/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,9/28/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,10/3/17,FEMENINO,ADULTOS,2
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,10/3/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,10/5/17,FEMENINO,ADULTOS,3
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,10/6/17,FEMENINO,ADULTOS,3
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,10/8/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,10/9/17,FEMENINO,ADULTOS,2
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,10/11/17,FEMENINO,ADULTOS,2
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,10/16/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,10/20/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,10/23/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,10/24/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,10/25/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,10/30/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,10/31/17,FEMENINO,ADULTOS,3
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/1/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/2/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/2/17,FEMENINO,MENORES,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/2/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/2/17,MASCULINO,MENORES,2
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/3/17,FEMENINO,ADULTOS,4
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/4/17,FEMENINO,ADULTOS,2
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/5/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/6/17,FEMENINO,ADULTOS,2
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/7/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/8/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/9/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/10/17,FEMENINO,ADULTOS,4
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/10/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/12/17,FEMENINO,ADULTOS,3
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/13/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/14/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/15/17,FEMENINO,ADULTOS,4
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/17/17,FEMENINO,ADULTOS,2
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/18/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/19/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/19/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/20/17,FEMENINO,ADULTOS,3
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/20/17,MASCULINO,MENORES,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/21/17,FEMENINO,ADULTOS,2
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/22/17,FEMENINO,ADULTOS,3
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/22/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/23/17,FEMENINO,ADULTOS,3
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/24/17,FEMENINO,ADULTOS,3
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/25/17,FEMENINO,ADULTOS,6
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/26/17,FEMENINO,ADULTOS,4
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/27/17,FEMENINO,ADULTOS,6
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/27/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/28/17,FEMENINO,ADULTOS,2
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/28/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/29/17,FEMENINO,ADULTOS,4
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/29/17,MASCULINO,ADULTOS,3
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,11/30/17,FEMENINO,ADULTOS,4
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/1/17,FEMENINO,ADULTOS,3
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/2/17,FEMENINO,ADULTOS,3
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/3/17,FEMENINO,ADULTOS,5
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/4/17,FEMENINO,ADULTOS,4
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/4/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/5/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/6/17,FEMENINO,ADULTOS,2
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/6/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/6/17,MASCULINO,MENORES,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/7/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/7/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/9/17,FEMENINO,ADULTOS,2
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/10/17,FEMENINO,ADULTOS,5
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/10/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/11/17,FEMENINO,ADULTOS,3
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/12/17,FEMENINO,ADULTOS,4
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/13/17,FEMENINO,ADULTOS,8
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/14/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/14/17,MASCULINO,ADULTOS,2
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/15/17,FEMENINO,ADOLESCENTES,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/15/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/16/17,FEMENINO,ADULTOS,2
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/16/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/17/17,FEMENINO,ADULTOS,4
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/18/17,FEMENINO,ADULTOS,2
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/18/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/19/17,FEMENINO,ADULTOS,3
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/20/17,FEMENINO,ADULTOS,4
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/20/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/21/17,FEMENINO,ADULTOS,5
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/21/17,FEMENINO,MENORES,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/22/17,FEMENINO,ADULTOS,2
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/22/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/23/17,FEMENINO,ADULTOS,3
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/24/17,FEMENINO,ADULTOS,2
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/25/17,FEMENINO,ADOLESCENTES,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/25/17,FEMENINO,ADULTOS,6
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/25/17,FEMENINO,MENORES,3
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/25/17,MASCULINO,ADOLESCENTES,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/25/17,MASCULINO,MENORES,2
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/26/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/26/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/27/17,FEMENINO,ADOLESCENTES,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/27/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/27/17,MASCULINO,ADOLESCENTES,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/27/17,MASCULINO,MENORES,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/28/17,FEMENINO,ADULTOS,3
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/28/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/29/17,FEMENINO,ADULTOS,3
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/29/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/30/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/30/17,MASCULINO,ADULTOS,2
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/31/17,FEMENINO,ADULTOS,5
CUNDINAMARCA,SOACHA,25754000,NO REPORTADO,12/31/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOPÓ,25758000,NO REPORTADO,12/11/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOPÓ,25758000,NO REPORTADO,12/23/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SUBACHOQUE,25769000,NO REPORTADO,8/18/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,SUESCA,25772000,NO REPORTADO,2/6/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SUPATÁ,25777000,NO REPORTADO,5/11/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,SUSA,25779000,NO REPORTADO,11/13/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,TENA,25797000,NO REPORTADO,9/18/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,TENA,25797000,NO REPORTADO,12/3/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,TENA,25797000,NO REPORTADO,12/7/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,TENJO,25799000,NO REPORTADO,10/17/17,FEMENINO,MENORES,1
CUNDINAMARCA,TENJO,25799000,NO REPORTADO,11/13/17,FEMENINO,MENORES,1
CUNDINAMARCA,TENJO,25799000,NO REPORTADO,11/22/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,TIBIRITA,25807000,NO REPORTADO,12/18/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,TOCANCIPÁ,25817000,NO REPORTADO,8/31/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,TOCANCIPÁ,25817000,NO REPORTADO,9/8/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,TOCANCIPÁ,25817000,NO REPORTADO,9/12/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,TOCANCIPÁ,25817000,NO REPORTADO,10/1/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,TOCANCIPÁ,25817000,NO REPORTADO,11/1/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,TOCANCIPÁ,25817000,NO REPORTADO,11/17/17,MASCULINO,ADULTOS,1
CUNDINAMARCA,TOCANCIPÁ,25817000,NO REPORTADO,11/23/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,TOCANCIPÁ,25817000,NO REPORTADO,12/3/17,FEMENINO,ADULTOS,2
CUNDINAMARCA,TOCANCIPÁ,25817000,NO REPORTADO,12/14/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,TOCANCIPÁ,25817000,NO REPORTADO,12/23/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,TOCANCIPÁ,25817000,NO REPORTADO,12/24/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,TOCANCIPÁ,25817000,NO REPORTADO,12/27/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,ÚTICA,25851000,NO REPORTADO,8/7/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,ÚTICA,25851000,NO REPORTADO,12/22/17,FEMENINO,ADOLESCENTES,1
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,25843000,NO REPORTADO,11/1/17,FEMENINO,ADULTOS,2
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,25843000,NO REPORTADO,12/8/17,FEMENINO,ADULTOS,2
CUNDINAMARCA,VILLAPINZÓN,25873000,NO REPORTADO,12/2/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,VILLAPINZÓN,25873000,NO REPORTADO,12/29/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,ZIPAQUIRÁ,25899000,NO REPORTADO,2/24/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,ZIPAQUIRÁ,25899000,NO REPORTADO,8/9/17,FEMENINO,ADOLESCENTES,1
CUNDINAMARCA,ZIPAQUIRÁ,25899000,NO REPORTADO,8/9/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,ZIPAQUIRÁ,25899000,NO REPORTADO,9/22/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,ZIPAQUIRÁ,25899000,NO REPORTADO,12/3/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,ZIPAQUIRÁ,25899000,NO REPORTADO,12/19/17,FEMENINO,ADULTOS,1
GUAINÍA,INÍRIDA (CT),94001000,NO REPORTADO,7/27/17,FEMENINO,ADULTOS,1
GUAJIRA,BARRANCAS,44078000,NO REPORTADO,10/23/17,FEMENINO,ADULTOS,1
GUAJIRA,MAICAO,44430000,NO REPORTADO,6/12/17,FEMENINO,ADULTOS,1
GUAJIRA,URIBIA,44847000,NO REPORTADO,10/11/17,FEMENINO,ADULTOS,1
GUAVIARE,MIRAFLORES,95200000,NO REPORTADO,11/20/17,FEMENINO,ADULTOS,1
HUILA,ACEVEDO,41006000,NO REPORTADO,12/11/17,FEMENINO,ADULTOS,1
HUILA,AIPE,41016000,NO REPORTADO,3/23/17,FEMENINO,ADULTOS,1
HUILA,AIPE,41016000,NO REPORTADO,8/21/17,FEMENINO,ADULTOS,1
HUILA,AIPE,41016000,NO REPORTADO,9/26/17,FEMENINO,ADULTOS,1
HUILA,CAMPOALEGRE,41132000,NO REPORTADO,12/26/17,FEMENINO,ADULTOS,1
HUILA,GUADALUPE,41319000,NO REPORTADO,5/16/17,FEMENINO,ADULTOS,1
HUILA,ISNOS,41359000,NO REPORTADO,4/9/17,FEMENINO,ADULTOS,1
HUILA,ISNOS,41359000,NO REPORTADO,8/4/17,FEMENINO,ADULTOS,1
HUILA,ISNOS,41359000,NO REPORTADO,10/10/17,FEMENINO,ADULTOS,1
HUILA,ISNOS,41359000,NO REPORTADO,11/17/17,FEMENINO,ADULTOS,1
HUILA,ISNOS,41359000,NO REPORTADO,11/23/17,FEMENINO,ADULTOS,1
HUILA,ISNOS,41359000,NO REPORTADO,11/25/17,MASCULINO,ADULTOS,1
HUILA,ISNOS,41359000,NO REPORTADO,11/26/17,FEMENINO,ADULTOS,1
HUILA,ISNOS,41359000,NO REPORTADO,12/1/17,FEMENINO,ADULTOS,1
HUILA,ISNOS,41359000,NO REPORTADO,12/2/17,FEMENINO,ADULTOS,1
HUILA,ISNOS,41359000,NO REPORTADO,12/20/17,FEMENINO,ADULTOS,1
HUILA,NEIVA (CT),41001000,NO REPORTADO,9/15/17,FEMENINO,ADULTOS,1
HUILA,NEIVA (CT),41001000,NO REPORTADO,9/27/17,FEMENINO,ADULTOS,1
HUILA,PITALITO,41551000,NO REPORTADO,9/11/17,FEMENINO,ADULTOS,1
HUILA,PITALITO,41551000,NO REPORTADO,12/7/17,MASCULINO,ADULTOS,1
HUILA,PITALITO,41551000,NO REPORTADO,12/19/17,FEMENINO,ADULTOS,1
HUILA,RIVERA,41615000,NO REPORTADO,8/7/17,FEMENINO,ADULTOS,1
HUILA,SAN AGUSTÍN,41668000,NO REPORTADO,9/24/17,FEMENINO,ADULTOS,1
HUILA,SANTA MARÍA,41676000,NO REPORTADO,5/31/17,FEMENINO,ADULTOS,1
HUILA,SANTA MARÍA,41676000,NO REPORTADO,8/22/17,FEMENINO,ADULTOS,1
HUILA,SANTA MARÍA,41676000,NO REPORTADO,10/23/17,FEMENINO,ADULTOS,1
HUILA,SANTA MARÍA,41676000,NO REPORTADO,11/15/17,MASCULINO,MENORES,1
HUILA,SANTA MARÍA,41676000,NO REPORTADO,12/26/17,FEMENINO,ADULTOS,1
HUILA,TERUEL,41801000,NO REPORTADO,11/9/17,FEMENINO,ADULTOS,1
HUILA,TERUEL,41801000,NO REPORTADO,12/2/17,FEMENINO,ADULTOS,1
HUILA,VILLAVIEJA,41872000,NO REPORTADO,12/31/17,FEMENINO,ADULTOS,2
MAGDALENA,EL PIÑON,47258000,NO REPORTADO,12/14/17,MASCULINO,ADULTOS,1
MAGDALENA,EL RETÉN,47268000,NO REPORTADO,9/17/17,FEMENINO,ADULTOS,1
MAGDALENA,FUNDACIÓN,47288000,NO REPORTADO,10/10/17,FEMENINO,ADULTOS,1
MAGDALENA,SAN SEBASTIÁN DE BUENAVISTA,47692000,NO REPORTADO,11/28/17,FEMENINO,ADULTOS,1
MAGDALENA,SANTA ANA,47707000,NO REPORTADO,8/15/17,FEMENINO,ADULTOS,1
MAGDALENA,SANTA ANA,47707000,NO REPORTADO,9/5/17,FEMENINO,ADULTOS,1
MAGDALENA,SANTA ANA,47707000,NO REPORTADO,9/26/17,FEMENINO,ADULTOS,1
MAGDALENA,SANTA ANA,47707000,NO REPORTADO,10/9/17,FEMENINO,ADULTOS,1
MAGDALENA,SANTA ANA,47707000,NO REPORTADO,10/10/17,MASCULINO,ADULTOS,1
MAGDALENA,SANTA ANA,47707000,NO REPORTADO,10/21/17,FEMENINO,ADULTOS,1
MAGDALENA,SANTA ANA,47707000,NO REPORTADO,12/8/17,FEMENINO,ADULTOS,1
MAGDALENA,SANTA BÁRBARA DE PINTO,47720000,NO REPORTADO,12/1/17,FEMENINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,NO REPORTADO,4/29/17,MASCULINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,NO REPORTADO,9/18/17,MASCULINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,NO REPORTADO,11/1/17,FEMENINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,NO REPORTADO,11/21/17,FEMENINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,NO REPORTADO,11/21/17,MASCULINO,ADULTOS,2
MAGDALENA,ZONA BANANERA,47980000,NO REPORTADO,7/13/17,MASCULINO,ADULTOS,1
META,ACACÍAS,50006000,NO REPORTADO,9/25/17,FEMENINO,ADULTOS,1
META,ACACÍAS,50006000,NO REPORTADO,10/25/17,FEMENINO,ADULTOS,1
META,BARRANCA DE UPÍA,50110000,NO REPORTADO,12/5/17,FEMENINO,ADULTOS,1
META,EL CASTILLO,50251000,NO REPORTADO,12/21/17,FEMENINO,ADULTOS,1
META,FUENTE DE ORO,50287000,NO REPORTADO,10/15/17,FEMENINO,ADULTOS,1
META,GRANADA,50313000,NO REPORTADO,4/2/17,FEMENINO,ADULTOS,1
META,GRANADA,50313000,NO REPORTADO,4/2/17,MASCULINO,MENORES,1
META,GUAMAL,50318000,NO REPORTADO,9/1/17,FEMENINO,ADULTOS,1
META,MAPIRIPÁN,50325000,NO REPORTADO,10/20/17,MASCULINO,MENORES,1
META,MESETAS,50330000,NO REPORTADO,10/31/17,MASCULINO,MENORES,1
META,PUERTO GAITÁN,50568000,NO REPORTADO,1/5/17,FEMENINO,ADULTOS,1
META,SAN CARLOS DE GUAROA,50680000,NO REPORTADO,10/10/17,FEMENINO,ADOLESCENTES,1
META,SAN CARLOS DE GUAROA,50680000,NO REPORTADO,10/10/17,MASCULINO,ADOLESCENTES,1
META,VILLAVICENCIO (CT),50001000,NO REPORTADO,1/5/17,FEMENINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,NO REPORTADO,1/5/17,MASCULINO,ADULTOS,1
