DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,*AGRUPA EDAD PERSONA,CANTIDAD
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/9/18,MASCULINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/10/18,FEMENINO,ADULTOS,8
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/10/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/11/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/12/18,FEMENINO,ADOLESCENTES,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/13/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/14/18,FEMENINO,ADOLESCENTES,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/14/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/15/18,FEMENINO,ADULTOS,5
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/16/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/16/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/17/18,FEMENINO,ADULTOS,4
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/18/18,FEMENINO,ADULTOS,5
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/18/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/19/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/19/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/20/18,FEMENINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/22/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/23/18,FEMENINO,ADULTOS,6
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/23/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/23/18,MASCULINO,MENORES,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/24/18,FEMENINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/24/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/25/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/26/18,FEMENINO,ADULTOS,4
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/27/18,FEMENINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/28/18,FEMENINO,ADULTOS,5
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/29/18,FEMENINO,ADULTOS,4
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/30/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,7/31/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/1/18,FEMENINO,ADULTOS,4
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/2/18,FEMENINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/3/18,FEMENINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/4/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/4/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/5/18,FEMENINO,ADULTOS,5
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/5/18,FEMENINO,MENORES,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/6/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/6/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/7/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/7/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/9/18,FEMENINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/9/18,MASCULINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/10/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/11/18,FEMENINO,ADULTOS,4
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/12/18,FEMENINO,ADULTOS,6
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/13/18,FEMENINO,ADULTOS,5
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/14/18,FEMENINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/15/18,FEMENINO,ADULTOS,4
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/16/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/17/18,MASCULINO,ADOLESCENTES,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/18/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/18/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/19/18,FEMENINO,ADULTOS,4
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/19/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/20/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/21/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/25/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/26/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/26/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/27/18,FEMENINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/28/18,FEMENINO,ADULTOS,7
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/28/18,MASCULINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/29/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/29/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/30/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/30/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,8/31/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/1/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/1/18,FEMENINO,MENORES,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/2/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/2/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/3/18,FEMENINO,ADULTOS,5
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/3/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/4/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/5/18,FEMENINO,ADULTOS,6
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/5/18,MASCULINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/6/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/7/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/8/18,FEMENINO,ADULTOS,4
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/9/18,FEMENINO,ADOLESCENTES,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/9/18,FEMENINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/10/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/10/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/12/18,FEMENINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/12/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/14/18,FEMENINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/15/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/15/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/16/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/17/18,FEMENINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/17/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/18/18,FEMENINO,ADULTOS,5
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/19/18,MASCULINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/20/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/20/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/22/18,FEMENINO,ADULTOS,4
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/22/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/23/18,FEMENINO,ADULTOS,5
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/23/18,MASCULINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/24/18,MASCULINO,ADULTOS,4
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/25/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/26/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/27/18,FEMENINO,MENORES,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/28/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/29/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/29/18,MASCULINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,9/30/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/1/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/1/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/3/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/4/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/4/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/5/18,MASCULINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/6/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/7/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/7/18,MASCULINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/8/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/8/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/9/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/10/18,FEMENINO,ADULTOS,8
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/10/18,FEMENINO,MENORES,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/10/18,MASCULINO,ADULTOS,6
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/12/18,FEMENINO,ADULTOS,4
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/13/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/13/18,MASCULINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/14/18,FEMENINO,ADULTOS,5
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/14/18,FEMENINO,MENORES,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/14/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/15/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/15/18,FEMENINO,MENORES,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/15/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/16/18,FEMENINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/17/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/18/18,FEMENINO,ADOLESCENTES,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/18/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/18/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/18/18,MASCULINO,MENORES,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/19/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/20/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/20/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/21/18,FEMENINO,ADOLESCENTES,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/21/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/21/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/22/18,FEMENINO,ADULTOS,4
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/22/18,MASCULINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/23/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/24/18,FEMENINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/24/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/25/18,MASCULINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/27/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/27/18,MASCULINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/28/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/28/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/29/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/30/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/31/18,FEMENINO,ADULTOS,4
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,10/31/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/1/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/1/18,MASCULINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/2/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/2/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/3/18,FEMENINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/4/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/4/18,MASCULINO,ADOLESCENTES,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/4/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/5/18,FEMENINO,ADULTOS,4
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/5/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/6/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/7/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/7/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/8/18,FEMENINO,ADULTOS,6
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/8/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/8/18,,,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/9/18,FEMENINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/10/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/11/18,FEMENINO,ADULTOS,5
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/11/18,,,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/12/18,FEMENINO,ADULTOS,5
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/12/18,FEMENINO,MENORES,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/12/18,MASCULINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/13/18,FEMENINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/16/18,FEMENINO,ADOLESCENTES,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/16/18,FEMENINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/16/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/17/18,FEMENINO,ADULTOS,5
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/17/18,FEMENINO,MENORES,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/17/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/18/18,FEMENINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/18/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/19/18,FEMENINO,ADULTOS,4
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/20/18,FEMENINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/20/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/21/18,FEMENINO,ADOLESCENTES,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/21/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/21/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/22/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/23/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/24/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/25/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/26/18,MASCULINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/27/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/29/18,FEMENINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/29/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/30/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/30/18,FEMENINO,MENORES,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/30/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/1/18,FEMENINO,ADULTOS,4
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/1/18,FEMENINO,MENORES,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/1/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/2/18,FEMENINO,ADOLESCENTES,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/2/18,FEMENINO,ADULTOS,5
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/3/18,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/3/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/5/18,FEMENINO,ADOLESCENTES,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/5/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/5/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/6/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/7/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/7/18,MASCULINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/7/18,MASCULINO,MENORES,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/8/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/8/18,MASCULINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/9/18,FEMENINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/9/18,MASCULINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/10/18,FEMENINO,ADULTOS,5
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/11/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/11/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/12/18,FEMENINO,ADULTOS,4
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/13/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/13/18,FEMENINO,MENORES,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/13/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/14/18,FEMENINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/14/18,FEMENINO,MENORES,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/15/18,FEMENINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/16/18,FEMENINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/16/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/17/18,FEMENINO,ADULTOS,6
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/17/18,MASCULINO,ADULTOS,5
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/17/18,MASCULINO,MENORES,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/18/18,FEMENINO,ADULTOS,5
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/19/18,FEMENINO,ADULTOS,5
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/19/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/20/18,FEMENINO,ADULTOS,4
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/20/18,FEMENINO,MENORES,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/20/18,MASCULINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/21/18,FEMENINO,ADULTOS,5
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/21/18,MASCULINO,ADOLESCENTES,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/21/18,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/22/18,FEMENINO,ADULTOS,3
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/22/18,MASCULINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/23/18,FEMENINO,ADULTOS,4
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,12/24/18,FEMENINO,ADULTOS,2
