DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,AGRUPA EDAD PERSONA,CANTIDAD
VALLE,PALMIRA,76520000,CONTUNDENTES,9/20/15,FEMENINO,ADULTOS,3
VALLE,PALMIRA,76520000,CONTUNDENTES,9/21/15,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,9/27/15,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,10/5/15,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,10/6/15,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,10/11/15,MASCULINO,ADOLESCENTES,1
VALLE,PALMIRA,76520000,CONTUNDENTES,10/11/15,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,10/19/15,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,10/20/15,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,10/22/15,FEMENINO,ADULTOS,2
VALLE,PALMIRA,76520000,CONTUNDENTES,10/23/15,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,10/24/15,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,10/27/15,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,10/28/15,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,10/29/15,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,10/30/15,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,11/1/15,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,11/5/15,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,11/8/15,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,11/9/15,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,11/14/15,FEMENINO,ADULTOS,2
VALLE,PALMIRA,76520000,CONTUNDENTES,11/14/15,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,11/15/15,FEMENINO,ADULTOS,2
VALLE,PALMIRA,76520000,CONTUNDENTES,11/20/15,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,11/30/15,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,12/1/15,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,12/3/15,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,12/4/15,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,12/9/15,FEMENINO,ADULTOS,2
VALLE,PALMIRA,76520000,CONTUNDENTES,12/10/15,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,12/13/15,FEMENINO,ADOLESCENTES,1
VALLE,PALMIRA,76520000,CONTUNDENTES,12/19/15,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,12/20/15,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,12/21/15,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,12/22/15,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,12/23/15,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,CONTUNDENTES,12/25/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,1/13/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,1/16/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,1/21/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,1/26/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,1/27/15,FEMENINO,ADULTOS,2
VALLE,PRADERA,76563000,CONTUNDENTES,2/2/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,2/9/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,2/15/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,2/16/15,MASCULINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,3/15/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,3/15/15,MASCULINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,3/16/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,3/24/15,MASCULINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,4/9/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,4/21/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,4/22/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,4/29/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,5/3/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,5/5/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,5/12/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,5/13/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,5/24/15,MASCULINO,ADOLESCENTES,1
VALLE,PRADERA,76563000,CONTUNDENTES,6/8/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,6/14/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,7/8/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,7/19/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,8/2/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,8/5/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,8/12/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,8/13/15,MASCULINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,8/16/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,8/17/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,8/23/15,MASCULINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,9/1/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,9/27/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,10/26/15,FEMENINO,ADULTOS,2
VALLE,PRADERA,76563000,CONTUNDENTES,11/5/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,11/12/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,12/20/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,12/27/15,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,CONTUNDENTES,12/28/15,FEMENINO,ADULTOS,1
VALLE,RESTREPO,76606000,CONTUNDENTES,1/15/15,FEMENINO,ADULTOS,1
VALLE,RESTREPO,76606000,CONTUNDENTES,5/24/15,FEMENINO,ADULTOS,1
VALLE,RESTREPO,76606000,CONTUNDENTES,7/7/15,FEMENINO,MENORES,1
VALLE,RESTREPO,76606000,CONTUNDENTES,7/28/15,FEMENINO,ADULTOS,1
VALLE,RESTREPO,76606000,CONTUNDENTES,8/26/15,FEMENINO,ADULTOS,1
VALLE,RESTREPO,76606000,CONTUNDENTES,9/2/15,MASCULINO,ADULTOS,1
VALLE,RESTREPO,76606000,CONTUNDENTES,9/16/15,FEMENINO,ADULTOS,1
VALLE,RESTREPO,76606000,CONTUNDENTES,9/20/15,FEMENINO,ADULTOS,1
VALLE,RESTREPO,76606000,CONTUNDENTES,9/20/15,MASCULINO,ADULTOS,1
VALLE,RESTREPO,76606000,CONTUNDENTES,9/30/15,FEMENINO,ADULTOS,1
VALLE,RESTREPO,76606000,CONTUNDENTES,10/11/15,MASCULINO,ADULTOS,1
VALLE,RESTREPO,76606000,CONTUNDENTES,10/27/15,FEMENINO,ADULTOS,1
VALLE,RESTREPO,76606000,CONTUNDENTES,12/22/15,MASCULINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,1/2/15,FEMENINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,1/16/15,FEMENINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,1/18/15,FEMENINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,2/1/15,FEMENINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,2/7/15,FEMENINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,3/1/15,MASCULINO,MENORES,2
VALLE,RIOFRÍO,76616000,CONTUNDENTES,3/15/15,FEMENINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,3/31/15,MASCULINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,4/2/15,MASCULINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,4/8/15,MASCULINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,4/9/15,FEMENINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,4/22/15,FEMENINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,5/13/15,FEMENINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,5/23/15,FEMENINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,6/6/15,MASCULINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,6/9/15,FEMENINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,6/14/15,FEMENINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,6/17/15,FEMENINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,7/21/15,FEMENINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,8/18/15,FEMENINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,8/27/15,FEMENINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,9/1/15,FEMENINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,9/10/15,FEMENINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,9/14/15,MASCULINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,9/17/15,FEMENINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,10/3/15,FEMENINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,10/14/15,MASCULINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,10/18/15,FEMENINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,10/26/15,MASCULINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,11/6/15,FEMENINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,11/7/15,FEMENINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CONTUNDENTES,12/1/15,FEMENINO,ADULTOS,2
VALLE,RIOFRÍO,76616000,CONTUNDENTES,12/6/15,MASCULINO,ADULTOS,2
VALLE,RIOFRÍO,76616000,CONTUNDENTES,12/30/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,1/2/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,1/4/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,1/8/15,MASCULINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,2/3/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,2/4/15,MASCULINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,2/12/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,2/16/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,2/25/15,FEMENINO,ADULTOS,2
VALLE,ROLDANILLO,76622000,CONTUNDENTES,2/28/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,4/9/15,FEMENINO,ADOLESCENTES,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,4/29/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,5/4/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,5/10/15,FEMENINO,ADOLESCENTES,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,5/10/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,5/17/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,5/22/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,6/2/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,6/9/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,6/17/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,6/23/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,6/29/15,MASCULINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,7/22/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,7/24/15,MASCULINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,7/25/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,8/1/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,8/4/15,MASCULINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,8/15/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,8/18/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,8/20/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,8/23/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,8/29/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,9/21/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,9/27/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,9/30/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,10/5/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,10/9/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,10/12/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,10/15/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,10/19/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,10/23/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,11/4/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,11/9/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,11/14/15,FEMENINO,ADULTOS,3
VALLE,ROLDANILLO,76622000,CONTUNDENTES,11/24/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,11/28/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,12/7/15,FEMENINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,CONTUNDENTES,12/13/15,FEMENINO,ADULTOS,2
VALLE,SAN PEDRO,76670000,CONTUNDENTES,1/5/15,FEMENINO,ADULTOS,1
VALLE,SAN PEDRO,76670000,CONTUNDENTES,1/12/15,FEMENINO,ADULTOS,1
VALLE,SAN PEDRO,76670000,CONTUNDENTES,1/19/15,MASCULINO,ADULTOS,2
VALLE,SAN PEDRO,76670000,CONTUNDENTES,2/11/15,FEMENINO,ADULTOS,1
VALLE,SAN PEDRO,76670000,CONTUNDENTES,2/14/15,FEMENINO,ADULTOS,1
VALLE,SAN PEDRO,76670000,CONTUNDENTES,2/16/15,FEMENINO,ADULTOS,1
VALLE,SAN PEDRO,76670000,CONTUNDENTES,2/22/15,FEMENINO,ADULTOS,1
VALLE,SAN PEDRO,76670000,CONTUNDENTES,2/23/15,FEMENINO,ADULTOS,1
VALLE,SAN PEDRO,76670000,CONTUNDENTES,2/28/15,FEMENINO,ADULTOS,1
VALLE,SAN PEDRO,76670000,CONTUNDENTES,3/4/15,FEMENINO,ADULTOS,1
VALLE,SAN PEDRO,76670000,CONTUNDENTES,3/20/15,FEMENINO,ADULTOS,1
VALLE,SAN PEDRO,76670000,CONTUNDENTES,3/29/15,FEMENINO,ADULTOS,1
VALLE,SAN PEDRO,76670000,CONTUNDENTES,4/12/15,FEMENINO,ADULTOS,1
VALLE,SAN PEDRO,76670000,CONTUNDENTES,4/12/15,MASCULINO,ADULTOS,1
VALLE,SAN PEDRO,76670000,CONTUNDENTES,4/17/15,FEMENINO,ADULTOS,1
VALLE,SAN PEDRO,76670000,CONTUNDENTES,4/27/15,FEMENINO,ADULTOS,1
VALLE,SAN PEDRO,76670000,CONTUNDENTES,6/7/15,FEMENINO,ADULTOS,1
VALLE,SAN PEDRO,76670000,CONTUNDENTES,7/22/15,FEMENINO,ADULTOS,1
VALLE,SAN PEDRO,76670000,CONTUNDENTES,8/29/15,FEMENINO,ADULTOS,1
VALLE,SAN PEDRO,76670000,CONTUNDENTES,9/15/15,FEMENINO,ADULTOS,1
VALLE,SAN PEDRO,76670000,CONTUNDENTES,9/20/15,FEMENINO,ADULTOS,2
VALLE,SAN PEDRO,76670000,CONTUNDENTES,9/25/15,FEMENINO,ADULTOS,1
VALLE,SAN PEDRO,76670000,CONTUNDENTES,10/22/15,FEMENINO,ADULTOS,1
VALLE,SAN PEDRO,76670000,CONTUNDENTES,10/29/15,FEMENINO,ADULTOS,2
VALLE,SAN PEDRO,76670000,CONTUNDENTES,10/29/15,MASCULINO,ADULTOS,2
VALLE,SAN PEDRO,76670000,CONTUNDENTES,11/24/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,1/13/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,1/22/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,2/3/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,2/7/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,2/16/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,2/19/15,FEMENINO,ADOLESCENTES,1
VALLE,SEVILLA,76736000,CONTUNDENTES,2/26/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,2/28/15,MASCULINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,3/24/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,4/5/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,4/8/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,4/8/15,MASCULINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,4/11/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,4/20/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,4/26/15,FEMENINO,ADULTOS,2
VALLE,SEVILLA,76736000,CONTUNDENTES,4/27/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,4/30/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,5/9/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,5/11/15,MASCULINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,6/28/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,7/10/15,MASCULINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,8/1/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,8/11/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,8/25/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,9/24/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,10/7/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,10/9/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,10/18/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,10/19/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,10/31/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,11/3/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,11/5/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,11/12/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,11/14/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,11/21/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,12/13/15,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CONTUNDENTES,12/27/15,FEMENINO,ADULTOS,1
VALLE,TORO,76823000,CONTUNDENTES,1/25/15,FEMENINO,ADULTOS,1
VALLE,TORO,76823000,CONTUNDENTES,2/7/15,FEMENINO,ADULTOS,1
VALLE,TORO,76823000,CONTUNDENTES,2/7/15,MASCULINO,ADULTOS,1
VALLE,TORO,76823000,CONTUNDENTES,2/22/15,FEMENINO,ADULTOS,1
VALLE,TORO,76823000,CONTUNDENTES,2/22/15,MASCULINO,ADULTOS,1
VALLE,TORO,76823000,CONTUNDENTES,4/13/15,FEMENINO,ADULTOS,1
VALLE,TORO,76823000,CONTUNDENTES,4/26/15,FEMENINO,ADULTOS,1
VALLE,TORO,76823000,CONTUNDENTES,5/5/15,FEMENINO,ADULTOS,1
VALLE,TORO,76823000,CONTUNDENTES,6/8/15,FEMENINO,ADULTOS,1
VALLE,TORO,76823000,CONTUNDENTES,6/16/15,MASCULINO,ADULTOS,1
VALLE,TORO,76823000,CONTUNDENTES,9/19/15,FEMENINO,ADULTOS,1
VALLE,TORO,76823000,CONTUNDENTES,9/19/15,MASCULINO,ADULTOS,1
VALLE,TORO,76823000,CONTUNDENTES,12/5/15,FEMENINO,ADULTOS,1
VALLE,TORO,76823000,CONTUNDENTES,12/13/15,FEMENINO,ADULTOS,1
VALLE,TORO,76823000,CONTUNDENTES,12/14/15,FEMENINO,ADOLESCENTES,1
VALLE,TORO,76823000,CONTUNDENTES,12/14/15,FEMENINO,ADULTOS,1
VALLE,TRUJILLO,76828000,CONTUNDENTES,1/1/15,FEMENINO,ADULTOS,1
VALLE,TRUJILLO,76828000,CONTUNDENTES,1/7/15,FEMENINO,ADULTOS,1
VALLE,TRUJILLO,76828000,CONTUNDENTES,1/16/15,MASCULINO,ADULTOS,1
VALLE,TRUJILLO,76828000,CONTUNDENTES,2/1/15,FEMENINO,ADULTOS,1
VALLE,TRUJILLO,76828000,CONTUNDENTES,4/2/15,FEMENINO,ADULTOS,1
VALLE,TRUJILLO,76828000,CONTUNDENTES,4/15/15,MASCULINO,ADULTOS,1
VALLE,TRUJILLO,76828000,CONTUNDENTES,4/17/15,FEMENINO,ADULTOS,1
VALLE,TRUJILLO,76828000,CONTUNDENTES,4/20/15,MASCULINO,ADULTOS,1
VALLE,TRUJILLO,76828000,CONTUNDENTES,5/9/15,FEMENINO,ADOLESCENTES,1
VALLE,TRUJILLO,76828000,CONTUNDENTES,6/6/15,FEMENINO,ADULTOS,1
VALLE,TRUJILLO,76828000,CONTUNDENTES,7/3/15,FEMENINO,ADULTOS,1
VALLE,TRUJILLO,76828000,CONTUNDENTES,8/1/15,FEMENINO,ADULTOS,1
VALLE,TRUJILLO,76828000,CONTUNDENTES,8/17/15,FEMENINO,ADULTOS,1
VALLE,TRUJILLO,76828000,CONTUNDENTES,8/24/15,FEMENINO,ADULTOS,1
VALLE,TRUJILLO,76828000,CONTUNDENTES,9/8/15,FEMENINO,ADULTOS,1
VALLE,TRUJILLO,76828000,CONTUNDENTES,9/11/15,MASCULINO,ADULTOS,1
VALLE,TRUJILLO,76828000,CONTUNDENTES,10/1/15,FEMENINO,ADULTOS,1
VALLE,TRUJILLO,76828000,CONTUNDENTES,10/26/15,FEMENINO,ADULTOS,1
VALLE,TRUJILLO,76828000,CONTUNDENTES,10/30/15,MASCULINO,MENORES,1
VALLE,TRUJILLO,76828000,CONTUNDENTES,12/10/15,FEMENINO,ADULTOS,1
VALLE,TRUJILLO,76828000,CONTUNDENTES,12/21/15,FEMENINO,ADOLESCENTES,1
VALLE,TRUJILLO,76828000,CONTUNDENTES,12/21/15,FEMENINO,ADULTOS,1
VALLE,TRUJILLO,76828000,CONTUNDENTES,12/29/15,FEMENINO,ADULTOS,1
VALLE,TULUÁ,76834000,CONTUNDENTES,1/1/15,FEMENINO,ADULTOS,1
VALLE,TULUÁ,76834000,CONTUNDENTES,1/4/15,FEMENINO,ADULTOS,1
VALLE,TULUÁ,76834000,CONTUNDENTES,1/8/15,FEMENINO,ADULTOS,1
VALLE,TULUÁ,76834000,CONTUNDENTES,1/8/15,MASCULINO,MENORES,1
VALLE,TULUÁ,76834000,CONTUNDENTES,1/10/15,FEMENINO,ADULTOS,3
VALLE,TULUÁ,76834000,CONTUNDENTES,1/11/15,FEMENINO,ADULTOS,1
VALLE,TULUÁ,76834000,CONTUNDENTES,1/12/15,MASCULINO,ADULTOS,1
VALLE,TULUÁ,76834000,CONTUNDENTES,1/15/15,FEMENINO,ADOLESCENTES,1
VALLE,TULUÁ,76834000,CONTUNDENTES,1/15/15,FEMENINO,ADULTOS,1
VALLE,TULUÁ,76834000,CONTUNDENTES,1/16/15,MASCULINO,MENORES,1
VALLE,TULUÁ,76834000,CONTUNDENTES,1/18/15,FEMENINO,ADULTOS,1
VALLE,TULUÁ,76834000,CONTUNDENTES,1/20/15,FEMENINO,ADULTOS,2
